"2343","457 BUCHON ST, San Luis Obispo, California, 93401","Match","Exact","457 BUCHON ST, SAN LUIS OBISPO, CA, 93401","-120.664855402666,35.273855002587","109732380","R","06","079","011105","1014"
"3674","1570 LA CITA CT, San Luis Obispo, California, 93401","Match","Exact","1570 LA CITA CT, SAN LUIS OBISPO, CA, 93401","-120.641605474739,35.270122879567","109771394","L","06","079","011001","2015"
"3675","1012 PACIFIC ST STE A1, San Luis Obispo, California, 93401","Match","Exact","1012 PACIFIC ST, SAN LUIS OBISPO, CA, 93401","-120.659259428395,35.279808275553","109732194","L","06","079","011101","3007"
"3676","195 N SANTA ROSA ST, San Luis Obispo, California, 93401","No_Match"
"3677","3980 BROAD ST, San Luis Obispo, California, 93401","Match","Exact","3980 BROAD ST, SAN LUIS OBISPO, CA, 93401","-120.64313562441,35.248657290421","647279344","R","06","079","011505","2005"
"3678","1245 HIGUERA ST, San Luis Obispo, California, 93401","Match","Exact","1245 HIGUERA ST, SAN LUIS OBISPO, CA, 93401","-120.657240756034,35.283119762235","109732103","R","06","079","011101","1021"
"3679","1352 MADONNA RD, San Luis Obispo, California, 93401","Match","Non_Exact","1352 MADONNA RD, SAN LUIS OBISPO, CA, 93405","-120.690205583812,35.256899610529","645467621","L","06","079","011300","2031"
"3690","785 W FOOTHILL BLVD, San Luis Obispo, California, 93401","Match","Non_Exact","785 W FOOTHILL BLVD, SAN LUIS OBISPO, CA, 93405","-120.704989884048,35.283279147498","627218432","R","06","079","011300","2002"
"3691","694 SANTA ROSA ST, San Luis Obispo, California, 93401","Match","Exact","694 SANTA ROSA ST, SAN LUIS OBISPO, CA, 93401","-120.662124316257,35.285216080768","109732037","R","06","079","011101","1014"
"3692","1518 CARMEL ST, San Luis Obispo, California, 93401","Match","Exact","1518 CARMEL ST, SAN LUIS OBISPO, CA, 93401","-120.665449360446,35.27330575472","109732400","R","06","079","011105","1014"
"3693","433 PACIFIC ST, San Luis Obispo, California, 93401","Match","Exact","433 PACIFIC ST, SAN LUIS OBISPO, CA, 93401","-120.666571314487,35.275248254742","109732323","R","06","079","011105","1007"
"3694","389 JEFFREY DR, San Luis Obispo, California, 93401","Match","Non_Exact","389 JEFFREY DR, SAN LUIS OBISPO, CA, 93405","-120.680777608192,35.297348939489","109733665","R","06","079","011201","1016"
"1033","100 MADONNA RD, San Luis Obispo, California, 93401","Match","Non_Exact","100 MADONNA RD, SAN LUIS OBISPO, CA, 93405","-120.673724276007,35.26588920761","637383998","L","06","079","011202","1020"
"1032","570 HIGUERA ST STE 150, San Luis Obispo, California, 93401","Match","Exact","570 HIGUERA ST, SAN LUIS OBISPO, CA, 93401","-120.666374213346,35.277817431552","109766503","L","06","079","011101","2036"
"1031","240 ALMOND ST, San Luis Obispo, California, 93401","Match","Non_Exact","240 ALMOND ST, SAN LUIS OBISPO, CA, 93405","-120.669995504133,35.287756247128","109733679","R","06","079","011202","2011"
"2362","203 SUBURBAN RD, San Luis Obispo, California, 93401","Match","Exact","203 SUBURBAN RD, SAN LUIS OBISPO, CA, 93401","-120.669872936662,35.243959887211","657051909","L","06","079","011505","2032"
