closure_time,censor,500m_5yr_churn,Business type,Rate type (STD),cluster,ft to downtown,is_downtown_association,is_home_occ,sq(ft),start_year,type,zone,zone_type
1193.0,1,0.3420365535248041,Software Development,Downtown Association,0,0.0,1,0,29222.4929331776,2021,Downtown Association,C,Commercial
208.0,1,0.3,Home Occupation,General Service,1,6602.826845399015,0,1,11784.911551210533,2024,Service,R-1,Residential
684.0,0,0.2272727272727272,Real Estate Agent,General Service,2,11083.650987857558,0,0,14829.866405835464,2024,Service,C,Commercial
2234.0,1,0.2085889570552147,Home Occupation,General Retailer,0,960.3580874779876,0,1,6498.187884864401,2009,Retail,R-2,Residential
231.0,0,0.2865168539325842,Personal Services,General Retailer,1,10024.543732764068,0,0,76045.2036602782,2025,Retail,C,Commercial
6305.0,1,0.0,Rental- Residential,Residential Rental,0,4815.670671489018,0,0,4972.688514907136,2001,Rental,R-1,Residential
8113.0,0,0.0,Rental- Residential,Residential Rental,4,9339.296492223051,0,0,5987.139656981006,2003,Rental,R-1,Residential
6581.0,1,0.0,Beauty Salon,General Service,1,7403.486938961163,0,0,94157.21015825246,1988,Service,C,Commercial
7228.0,0,0.0,Home Occupation,General Service,3,4215.878574374674,0,1,5997.969207965582,2006,Service,R-1,Residential
211.0,1,0.281437125748503,Restaurant,General Retailer,0,1974.173412324301,0,0,5539.028051600591,2024,Retail,C,Commercial
2777.0,0,0.3235294117647059,Rental- Residential,Residential Rental,3,7648.191977084197,0,0,6198.21501011083,2018,Rental,R-1,Residential
15964.0,0,0.0,Rental- Residential,Residential Rental,4,10192.051733392926,0,0,102185.5693459034,1982,Rental,R-3,Residential
2694.0,0,0.2831858407079646,Real Estate Agent,Professional Service,2,9070.125463237891,0,0,68701.43724255984,2018,Service,C,Commercial
1367.0,1,0.2105263157894736,Auto Mechanic/Detailer/Services,General Service,1,11925.152655605456,0,0,213156.38406141024,2008,Service,C,Commercial
532.0,0,0.2185430463576159,Retail,General Retailer,1,13356.527360832704,0,0,64621.6680169226,2024,Retail,BP,Commercial
84.0,1,0.34,Home Occupation,General Retailer,4,10187.203841965547,0,1,102185.5693459034,2015,Retail,R-3,Residential
6128.0,1,0.0,Home Occupation,Professional Service,1,5826.54464356625,0,1,10381.949394449615,1996,Service,R-1,Residential
2659.0,0,0.3580246913580246,Rental- Residential,Residential Rental,1,10366.214894664903,0,0,66758.57384749438,2018,Rental,C,Commercial
1707.0,0,0.3191489361702128,Home Occupation,Professional Service,0,1298.133528646253,0,1,14413.947999916523,2021,Service,R-3,Residential
1643.0,0,0.3446327683615819,Rental- Residential,Residential Rental,0,2652.686346103527,0,0,151572.04924893263,2021,Rental,R-4,Residential
5990.0,1,0.0,Rental- Commercial,Downtown Association,0,16.259951709004184,0,0,6195.2053808079945,1992,Downtown Association,O,Office
407.0,1,0.0892857142857142,Retail,General Retailer,4,5744.285162025099,0,0,25907.446579155323,2008,Retail,C,Commercial
7068.0,0,0.0784313725490196,Designer/Illustrator/Decorator,General Retailer,0,4390.937269486134,0,0,7949.164934073776,2006,Retail,C,Commercial
200.0,1,0.3344370860927152,Education/School,General Retailer,0,679.906493791942,0,0,5604.938293636851,2018,Retail,R-2,Residential
5548.0,0,0.5,Website Design,General Service,4,15217.79075297418,0,0,3150837.0800128286,2011,Service,C,Commercial
2674.0,0,0.2692307692307692,Dental,Professional Service,1,14162.275104332382,0,0,270551.3536319089,2018,Service,C,Commercial
1020.0,1,0.3697749196141479,Misc Business Services,General Service,0,916.554759606259,0,0,4462.902294591912,2016,Service,R-2,Residential
4243.0,1,0.2887700534759358,Rental- Residential,Residential Rental,0,1032.6081706164823,0,0,6127.436334764989,2010,Rental,R-3,Residential
288.0,1,0.2086330935251798,Florist/Nursery,General Retailer,0,2802.692747136358,0,0,33750.60580985472,2009,Retail,C,Commercial
9106.0,0,0.0,"Wholesale, Distributors",General Service,2,8935.549108475205,0,0,85640.01699504977,2001,Service,C,Commercial
89.0,1,0.336,Home Occupation,Professional Service,4,10229.956643552136,0,1,78542.05760807548,2015,Service,R-3,Residential
255.0,1,0.05,Food Store,General Retailer,2,10649.236883196436,0,0,310281.12627269345,2008,Retail,M,Manufacturing
1747.0,0,0.3206106870229007,Home Occupation,General Service,1,7639.536874271028,0,1,185323.2386382953,2021,Service,R-3,Residential
6139.0,1,0.2064777327935222,"Computers, Sales & Service",General Service,0,673.1270485943279,0,0,8273.477397356206,2008,Service,C,Commercial
3877.0,0,0.4423076923076923,Home Occupation,Professional Service,4,10524.744010814817,0,1,7131.414609902376,2015,Service,R-1,Residential
661.0,1,0.3333333333333333,Home Occupation,General Service,0,3698.6406451428593,0,1,7704.052459252414,2014,Service,R-1,Residential
1575.0,1,0.0445103857566765,Home Occupation,General Service,0,394.72008722226894,0,1,19871.556904045967,2006,Service,O,Office
9617.0,1,0.0,Rental- Residential,Residential Rental,0,2605.659429514414,0,0,14050.656978072337,1986,Rental,R-2,Residential
823.0,0,0.2833333333333333,Rental- Residential,Residential Rental,0,4448.078864546982,0,0,8446.207777616253,2023,Rental,C,Commercial
378.0,1,0.3248322147651006,Beauty Salon,Downtown Association,0,0.0,1,0,7256.060891362361,2020,Downtown Association,C,Commercial
653.0,0,0.2755102040816326,Health Spa/Fitness,General Retailer,1,7129.578298888296,0,0,91035.3854438965,2024,Retail,M,Manufacturing
5144.0,1,0.0,Rental- Commercial,Commercial Rental Property,0,2958.165661078195,0,0,40772.15691310492,1997,Rental,C,Commercial
332.0,1,0.3076923076923077,Restaurant,Downtown Association,0,0.0,1,0,12571.832500969707,2012,Downtown Association,C,Commercial
1239.0,1,0.0,Professional,General Service,0,2004.082675038652,0,0,9792.948438017102,2003,Service,O,Office
1428.0,0,0.3181818181818182,Rental- Residential,Residential Rental,3,4833.163698951556,0,0,7869.994619646694,2022,Rental,R-1,Residential
9148.0,0,0.0,Rental- Residential,Residential Rental,2,6266.815613009545,0,0,28741.170103438617,2001,Rental,C,Commercial
2908.0,0,0.3804347826086957,Contractor- Specialty,Contractor,1,7867.264902293962,0,0,6738.670503134951,2018,Service,R-1,Residential
10428.0,0,0.0,Rental- Commercial,Downtown Association,0,0.0,1,0,2706.6828841833467,1997,Downtown Association,C,Commercial
12417.0,0,0.0,Rental- Commercial,Commercial Rental Property,0,276.649573452687,0,0,10437.282909541504,1992,Rental,O,Office
6747.0,0,0.1954887218045112,Rental- Residential,Residential Rental,3,4043.8693147059207,0,0,19300.874542658737,2007,Rental,R-4,Residential
160.0,1,0.092063492063492,Designer/Illustrator/Decorator,General Service,0,897.487734567907,0,0,6097.067862492767,2007,Service,O,Office
15964.0,0,0.0,"Wholesale, Distributors",General Wholesaler,2,7660.459699575352,0,0,143952.3477193328,1982,Other,C,Commercial
9750.0,1,0.0,Legal Services,Professional Service,0,28.006788526894063,0,0,18277.68557006998,1995,Service,O,Office
16436.0,1,0.0,Legal Services,Downtown Association,0,0.0,1,0,29222.4929331776,1977,Downtown Association,C,Commercial
9139.0,0,0.0,Auto Mechanic/Detailer/Services,General Service,2,5631.694972057108,0,0,42644.42353308406,2001,Service,C,Commercial
4014.0,0,0.3333333333333333,Miscellaneous Business,Downtown Association,0,0.0,1,0,10121.972916588626,2015,Downtown Association,C,Commercial
6192.0,0,0.1781076066790352,Retail,Downtown Association,0,0.0,0,0,5532.136691483377,2009,Downtown Association,O,Office
1835.0,1,0.3896103896103896,Home Occupation,Professional Service,4,8408.563652032417,0,1,6078.650876896884,2015,Service,R-1,Residential
11588.0,0,0.0,Misc Business Services,General Wholesaler,2,11132.226456952516,0,0,12854.854763269748,1994,Other,C,Commercial
4323.0,0,0.3389830508474576,Rental- Residential,Residential Rental,0,282.4764010036849,0,0,7888.339566219553,2014,Rental,R-4,Residential
8111.0,0,0.0,Medical Services,Professional Service,0,1979.4859869375207,0,0,29332.25537416601,2003,Service,C,Commercial
308.0,1,0.2488888888888888,"Wholesale, Distributors",General Wholesaler,0,2533.832713051436,0,0,17222.540382355168,2011,Other,M,Manufacturing
642.0,1,0.2093023255813953,Home Occupation,Professional Service,4,10255.100908166158,0,1,7203.455102677932,2010,Service,R-1,Residential
891.0,1,0.032258064516129,Home Occupation,General Retailer,0,564.1211236670507,0,1,4312.353796533221,2006,Retail,R-4,Residential
3191.0,0,0.2758620689655172,Retail,General Retailer,2,11691.14531441699,0,0,268830.70841695205,2017,Retail,M,Manufacturing
5360.0,1,0.0,Manufacturing,General Manufacturer,2,11691.14531441699,0,0,268830.70841695205,2003,Other,M,Manufacturing
712.0,1,0.2280701754385964,Home Occupation,General Retailer,1,13748.41896996465,0,1,6270.562920743298,2013,Retail,R-1,Residential
10427.0,0,0.0,Rental- Commercial,Commercial Rental Property,1,10299.932155765073,0,0,145438.18278238087,1997,Rental,M,Manufacturing
5703.0,1,0.0,Printing/Publishing,General Service,1,8258.602836258558,0,0,212492.3100661621,2005,Service,R-2,Residential
1687.0,0,0.3224043715846995,Rental- Residential,Residential Rental,0,417.2606309340969,0,0,93052.41216250887,2021,Rental,R-3,Residential
800.0,1,0.08,Auto Mechanic/Detailer/Services,General Service,1,6778.383537808365,0,0,40210.022776286765,2007,Service,M,Manufacturing
11498.0,0,0.0,Contractor- Specialty,Contractor,1,16106.46658320768,0,0,84259.64475470428,1994,Service,PF,Public
382.0,1,0.3319327731092437,Home Occupation,General Service,0,2135.006218579273,0,1,5559.548470020687,2017,Service,R-2,Residential
95.0,1,0.2094594594594594,Beauty Salon,General Service,0,3605.373749746985,0,0,50429.21980668665,2012,Service,C,Commercial
5663.0,0,0.272189349112426,Rental- Residential,Residential Rental,3,3175.419176716388,0,0,7741.984495442977,2010,Rental,R-1,Residential
5667.0,0,0.2325581395348837,Home Occupation,General Service,4,11491.9840844953,0,1,7108.104611142573,2010,Service,R-1,Residential
251.0,1,0.22,Home Occupation,General Service,0,4445.8816292577685,0,1,7070.724747377456,2012,Service,R-2,Residential
9758.0,0,0.0,Contractor- General,Contractor,1,26468.11352313251,0,0,6031525.715962919,1999,Service,C,Commercial
10402.0,0,0.0,Medical Services,Professional Service,1,14423.91410514908,0,0,102640.5814312235,1997,Service,BP,Commercial
1669.0,1,0.3473818646232439,Beauty Salon,Downtown Association,0,0.0,1,0,7256.060891362361,2015,Downtown Association,C,Commercial
7761.0,1,0.0,Legal Services,Downtown Association,0,0.0,0,0,8974.768522599308,1995,Downtown Association,O,Office
1386.0,1,0.1886792452830188,Home Occupation,Contractor,4,8577.564059126158,0,1,5873.272287704722,2007,Service,R-1,Residential
